Host Since;Host Response Rate;Is Superhost;Latitude;Longitude;Is Exact Location;Accomodates;Bathrooms;Bedrooms;Beds;Guests Included;Min Nights;Reviews;Overall Rating;Accuracy Rating;Cleanliness Rating;Checkin Rating;Communication Rating;Location Rating;Value Rating;Instant Bookable;Price;Host Response Time_a few days or more;Host Response Time_unknown;Host Response Time_within a day;Host Response Time_within a few hours;Host Response Time_within an hour;Property Type_Apartment;Property Type_Bed and breakfast;Property Type_Boat;Property Type_Boutique hotel;Property Type_Bungalow;Property Type_Condominium;Property Type_Guest suite;Property Type_Guesthouse;Property Type_Hostel;Property Type_Hotel;Property Type_House;Property Type_Loft;Property Type_Other;Property Type_Serviced apartment;Property Type_Townhouse;Room Type_Entire home/apt;Room Type_Private room;Room Type_Shared room;Neighborhood Group_Charlottenburg-Wilm.;Neighborhood Group_Friedrichshain-Kreuzberg;Neighborhood Group_Lichtenberg;Neighborhood Group_Marzahn - Hellersdorf;Neighborhood Group_Mitte;Neighborhood Group_Neuk̦lln;Neighborhood Group_Pankow;Neighborhood Group_Reinickendorf;Neighborhood Group_Spandau;Neighborhood Group_Steglitz - Zehlendorf;Neighborhood Group_Tempelhof - Sch̦neberg;Neighborhood Group_Treptow - K̦penick;Boy or Girl?_Boy;Boy or Girl?_Girl;Distance from barycenter
847;100.0;0.0;52.47596999999999;13.43099;0.0;2.0;1.0;1.0;1.0;1.0;5.0;19;94.0;10.0;10.0;9.0;9.0;10.0;9.0;0.0;40.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.0413095858286681
2833;100.0;0.0;52.49225;13.41684;0.0;4.0;1.5;1.0;2.0;1.0;4.0;47;85.0;9.0;9.0;9.0;10.0;10.0;9.0;0.0;52.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.02000290086466519
833;100.0;0.0;52.49915999999999;13.44747;0.0;2.0;2.0;1.0;1.0;2.0;3.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;65.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.041461476713648936
2142;89.0;0.0;52.53733000000001;13.41801;0.0;4.0;1.0;1.0;2.0;1.0;2.0;61;94.0;9.0;9.0;9.0;9.0;9.0;9.0;0.0;35.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.02940444370087095
160;100.0;0.0;52.50371;13.36301;0.0;4.0;1.0;2.0;2.0;2.0;3.0;3;85.0;9.0;9.0;10.0;10.0;9.0;9.0;0.0;69.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.04484199890559589
2735;;0.0;52.544990000000006;13.43378;0.0;2.0;2.0;1.0;1.0;1.0;3.0;4;96.0;10.0;9.0;9.0;10.0;10.0;10.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.04388811915743428
394;;0.0;52.54781;13.41585;0.0;2.0;1.0;1.0;1.0;1.0;7.0;1;100.0;10.0;10.0;10.0;8.0;8.0;10.0;0.0;66.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.038837677845873254
717;;0.0;52.552980000000005;13.34808;0.0;2.0;1.0;1.0;1.0;1.0;1.0;2;90.0;10.0;9.0;9.0;9.0;9.0;10.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.07333275006407709
1744;100.0;0.0;52.50025;13.44152;0.0;2.0;1.0;1.0;1.0;1.0;2.0;13;95.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;43.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.03543554694886589
2461;100.0;0.0;52.531780000000005;13.39269;0.0;4.0;1.0;1.0;1.0;1.0;3.0;117;94.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.026379974009421266
645;0.0;0.0;52.49746999999999;13.433370000000002;0.0;2.0;1.0;1.0;1.0;1.0;3.0;7;100.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;34.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.028769586198737263
1884;100.0;1.0;52.498090000000005;13.2994;1.0;3.0;1.5;1.0;3.0;1.0;1.0;120;94.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.10866645102107436
859;100.0;0.0;52.518530000000005;13.45724;0.0;2.0;1.0;1.0;2.0;2.0;30.0;0;;;;;;;;0.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.050559346440863726
1188;;0.0;52.50973000000001;13.307;0.0;4.0;1.0;2.0;2.0;1.0;1.0;0;;;;;;;;0.0;60.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.10042318671711724
2114;100.0;0.0;52.586000000000006;13.397429999999998;0.0;5.0;2.0;3.0;4.0;1.0;3.0;9;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;95.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.07675571314200635
2134;;0.0;52.48117;13.441729999999998;0.0;2.0;1.0;1.0;1.0;1.0;5.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.044746405605157774
1568;100.0;1.0;52.51391999999999;13.47129;1.0;2.0;1.0;1.0;1.0;1.0;1.0;149;99.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.06399349631977377
2436;;0.0;52.50982;13.36745;0.0;3.0;1.0;0.0;2.0;2.0;2.0;5;80.0;10.0;9.0;10.0;10.0;9.0;8.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.03997312217698717
1264;;0.0;52.46636;13.425579999999998;0.0;2.0;1.0;1.0;1.0;1.0;7.0;3;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;19.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.04717198016970654
2228;100.0;1.0;52.44173000000001;13.24336;1.0;2.0;1.0;1.0;1.0;1.0;3.0;41;97.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;35.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0.17766120047726075
1058;;0.0;52.54795;13.355629999999998;0.0;2.0;1.0;1.0;1.0;1.0;4.0;5;80.0;9.0;7.0;9.0;9.0;8.0;9.0;0.0;37.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.06426901638027901
2185;;0.0;52.50386;13.41765;0.0;1.0;1.0;1.0;1.0;1.0;7.0;4;93.0;10.0;7.0;10.0;10.0;9.0;9.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.011876149522250832
705;;0.0;52.51961999999999;13.291570000000002;0.0;2.0;1.0;1.0;1.0;1.0;4.0;0;;;;;;;;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.11626028534759371
239;90.0;0.0;52.49664;13.33975;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1;80.0;10.0;8.0;10.0;10.0;10.0;8.0;0.0;200.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.06895944222185175
623;88.0;0.0;52.50939;13.469029999999998;0.0;2.0;1.0;1.0;1.0;1.0;1.0;49;96.0;9.0;10.0;10.0;10.0;9.0;10.0;0.0;28.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.061609044036197075
1617;;0.0;52.524240000000006;13.36344;0.0;2.0;1.0;1.0;1.0;1.0;7.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;21.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.046262441140839716
694;93.0;0.0;52.44491999999999;13.305479999999998;0.0;5.0;1.0;3.0;5.0;1.0;2.0;56;94.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;75.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0.12089032449305633
829;100.0;0.0;52.4622;13.4454;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1;100.0;8.0;8.0;8.0;6.0;10.0;10.0;0.0;35.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.0609697301104918
1564;;0.0;52.54816;13.421729999999998;0.0;2.0;1.0;1.0;2.0;1.0;3.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.04084974643513515
719;100.0;0.0;52.49777;13.51605;0.0;2.0;2.0;1.0;1.0;1.0;6.0;9;95.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;85.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0.10930184402898331
2930;95.0;1.0;52.53235999999999;13.40603;1.0;2.0;1.0;1.0;1.0;1.0;2.0;424;90.0;10.0;9.0;10.0;10.0;10.0;9.0;1.0;50.0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.022505575890587062
955;100.0;0.0;52.54273000000001;13.39562;0.0;4.0;1.5;1.0;2.0;2.0;1.0;34;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.03488953709037597
2313;100.0;0.0;52.53695;13.40417;0.0;3.0;1.0;2.0;3.0;3.0;3.0;18;98.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;55.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.027247308257983577
1709;100.0;0.0;52.4999;13.3804;0.0;3.0;1.0;1.0;1.0;1.0;2.0;30;97.0;10.0;10.0;9.0;10.0;10.0;9.0;0.0;32.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.028813133207306326
899;;0.0;52.47775999999999;13.28005;0.0;2.0;1.0;1.0;1.0;1.0;3.0;0;;;;;;;;0.0;65.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0.13136482423413076
1712;100.0;0.0;52.49725;13.405270000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;83;88.0;9.0;8.0;9.0;9.0;10.0;9.0;0.0;35.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.012829530787997813
850;100.0;0.0;52.51143;13.46034;0.0;2.0;1.0;1.0;1.0;2.0;4.0;0;;;;;;;;0.0;107.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.052939137135253625
562;100.0;0.0;52.48476;13.326029999999998;0.0;1.0;1.0;1.0;1.0;1.0;1.0;48;95.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;27.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.08518641881464879
1810;100.0;0.0;52.56723;13.41738;0.0;4.0;2.0;2.0;4.0;2.0;3.0;15;94.0;10.0;10.0;10.0;10.0;9.0;9.0;0.0;100.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.05819061296007391
316;93.0;1.0;52.51793000000001;13.49997;1.0;3.0;1.0;2.0;3.0;2.0;14.0;0;;;;;;;;1.0;129.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.09289487778877308
2149;60.0;0.0;52.482380000000006;13.42332;0.0;3.0;1.0;1.0;3.0;1.0;2.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.03177939994076258
800;100.0;1.0;52.46941999999999;13.43614;1.0;2.0;1.0;1.0;1.0;2.0;3.0;61;99.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;45.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.049629605886921495
2178;0.0;0.0;52.51305999999999;13.38604;0.0;2.0;1.0;1.0;1.0;1.0;4.0;33;97.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;45.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.021615633287715447
116;75.0;0.0;52.58824;13.39957;0.0;3.0;1.0;1.0;2.0;1.0;1.0;0;;;;;;;;0.0;93.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.07873503226794937
172;100.0;0.0;52.47869;13.42854;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;40.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.037680746840971106
975;;0.0;52.51019;13.39272;0.0;2.0;1.0;1.0;1.0;1.0;2.0;13;94.0;10.0;10.0;9.0;9.0;10.0;10.0;0.0;45.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.014705954514177954
940;100.0;1.0;52.50693000000001;13.43678;1.0;2.0;1.0;1.0;2.0;2.0;2.0;16;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;69.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.02950656231196434
1602;;0.0;52.50035999999999;13.30765;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0;;;;;;;;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.10022787185221332
1270;100.0;1.0;52.5414;13.42832;1.0;2.0;1.0;1.0;1.0;1.0;3.0;18;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;30.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.03780324312811996
1285;;0.0;52.49162;13.42919;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.02842305637966863
43;100.0;1.0;52.47263000000001;13.44904;1.0;2.0;1.0;1.0;1.0;1.0;2.0;13;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;60.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.055864507647884296
2074;100.0;1.0;52.52998000000001;13.34031;1.0;2.0;1.0;1.0;1.0;1.0;3.0;155;95.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.07005329903123186
1474;90.0;0.0;52.51568;13.33891;0.0;4.0;1.0;1.0;1.0;1.0;7.0;1;100.0;10.0;8.0;10.0;10.0;8.0;10.0;0.0;120.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.06875662869807188
1481;;0.0;52.5087;13.45904;0.0;2.0;1.0;1.0;1.0;1.0;3.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;65.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.0516308439090341
419;0.0;0.0;52.459880000000005;13.42059;0.0;2.0;1.0;1.0;1.0;1.0;20.0;0;;;;;;;;0.0;35.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.05172162838015821
659;90.0;1.0;52.55249;13.40628;1.0;6.0;1.0;3.0;4.0;1.0;3.0;64;96.0;10.0;10.0;9.0;10.0;10.0;9.0;1.0;180.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.04260775634252133
3015;100.0;0.0;52.50646;13.321820000000002;0.0;3.0;1.0;1.0;2.0;2.0;4.0;1;100.0;10.0;10.0;10.0;10.0;10.0;8.0;0.0;80.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.08567204086363471
422;100.0;1.0;52.49779000000001;13.44439;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.0388992170363741
1002;;0.0;52.48029;13.42906;0.0;5.0;1.0;2.0;3.0;2.0;2.0;5;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;65.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.03667105754661416
2191;100.0;1.0;52.49255;13.4227;1.0;4.0;1.0;2.0;2.0;4.0;2.0;51;98.0;10.0;10.0;10.0;10.0;10.0;9.0;1.0;169.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.023115444752617162
1864;100.0;0.0;52.52835;13.37715;0.0;2.0;1.5;1.0;1.0;1.0;1.0;106;94.0;9.0;10.0;9.0;9.0;10.0;9.0;0.0;89.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.03545347961432861
1060;;0.0;52.52352;13.44531;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;39.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.040261539651462036
2263;;0.0;52.47732;13.42684;0.0;2.0;1.0;1.0;1.0;1.0;1.0;4;95.0;10.0;10.0;10.0;10.0;9.0;9.0;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.0379251461147985
2174;;0.0;52.50129;13.436279999999998;0.0;5.0;1.0;2.0;4.0;4.0;5.0;2;100.0;9.0;10.0;10.0;10.0;10.0;10.0;0.0;88.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.030113355096067232
2787;92.0;0.0;52.46297;13.43281;0.0;2.0;1.0;1.0;1.0;1.0;90.0;0;;;;;;;;0.0;39.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.0533544284875632
911;100.0;0.0;52.48515;13.42661;0.0;4.0;1.0;2.0;3.0;2.0;4.0;41;88.0;8.0;7.0;9.0;9.0;10.0;8.0;0.0;120.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.0313142431732618
658;;0.0;52.48193000000001;13.35535;0.0;2.0;1.0;1.0;1.0;1.0;1.0;5;96.0;10.0;7.0;10.0;10.0;9.0;9.0;0.0;27.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.05910827079586762
2136;;0.0;52.50083000000001;13.41407;0.0;2.0;1.0;1.0;1.0;1.0;5.0;12;83.0;9.0;7.0;9.0;10.0;10.0;9.0;0.0;36.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.011242907574437458
1289;100.0;0.0;52.52929;13.40615;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.01943416189849816
820;100.0;0.0;52.45055;13.69231;0.0;7.0;1.0;2.0;7.0;4.0;2.0;34;92.0;10.0;10.0;10.0;10.0;9.0;9.0;0.0;99.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.2910029401186287
19;90.0;0.0;52.49366;13.33486;0.0;2.0;1.0;0.0;1.0;2.0;2.0;1;60.0;4.0;8.0;8.0;4.0;8.0;6.0;0.0;100.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.07435761386561812
1246;100.0;1.0;52.50336;13.43903;1.0;2.0;1.0;1.0;1.0;2.0;4.0;43;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;119.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.032275988304263356
1352;;0.0;52.52694;13.33045;0.0;2.0;2.0;1.0;1.0;1.0;7.0;2;90.0;9.0;10.0;10.0;10.0;9.0;9.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.07883713635714074
2053;;0.0;52.53658000000001;13.424870000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;15;92.0;10.0;10.0;9.0;10.0;10.0;9.0;0.0;54.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.0318802097568395
999;;0.0;52.49341;13.39707;0.0;2.0;2.0;1.0;1.0;1.0;3.0;11;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;29.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.019468585835917124
2367;99.0;0.0;52.47108000000001;13.42653;0.0;2.0;1.0;1.0;1.0;1.0;2.0;91;94.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;55.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.043265229460047544
1005;;1.0;52.53484;13.43015;1.0;2.0;1.0;1.0;1.0;1.0;1.0;12;98.0;10.0;10.0;9.0;10.0;10.0;9.0;1.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.03374372198084519
2472;80.0;0.0;52.52038000000001;13.29644;0.0;2.0;1.0;1.0;1.0;1.0;1.0;92;94.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;30.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.11147698351040265
697;;0.0;52.52845;13.32249;0.0;4.0;1.0;1.0;2.0;1.0;2.0;6;85.0;10.0;9.0;9.0;9.0;9.0;10.0;0.0;15.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.0869356934039042
